Kokoomus;1;5;1
Kristillisdemokraatit;5;5;2
Kristillisdemokraatit;4;5;1
Kristillisdemokraatit;2;5;1
Kristillisdemokraatit;2;5;2
Kristillisdemokraatit;4;4;2
Kristillisdemokraatit;2;5;1
Kristillisdemokraatit;4;5;2
Kristillisdemokraatit;4;4;4
Kristillisdemokraatit;4;4;1
Kristillisdemokraatit;1;5;1
SDP;4;2;2
SDP;4;5;1
SDP;2;5;2
SDP;5;2;2
SDP;2;2;2
SDP;5;2;4
SDP;2;5;1
SDP;2;5;1
SDP;4;2;4
SDP;5;1;4
Vasemmistoliitto;5;1;5
Vasemmistoliitto;4;4;4
Vasemmistoliitto;5;2;4
Vasemmistoliitto;-;-;-
Vasemmistoliitto;4;4;2
Vasemmistoliitto;5;2;4
Vasemmistoliitto;4;4;2
Vasemmistoliitto;5;1;5
Perussuomalaiset;1;5;1
Vasemmistoliitto;5;1;5
Vasemmistoliitto;4;2;4
Vasemmistoliitto;-;-;-
Kansanliike Suomen Puolesta;1;5;1
Keskusta;2;5;1
Sitoutumaton;2;5;1
Perussuomalaiset;1;5;1
Seitsemän tähden liike;1;5;1
Kristillisdemokraatit;4;4;2
Itsenäisyyspuolue;4;4;2
SDP;4;4;4
Vihreät;5;1;5
Seitsemän tähden liike;1;5;2
Seitsemän tähden liike;2;5;2
Seitsemän tähden liike;1;5;1
Perussuomalaiset;1;5;1
Vihreät;5;1;5
Suomen Kommunistinen Puolue;5;2;1
Kokoomus;2;4;1
Perussuomalaiset;1;5;1
Vihreät;5;2;4
Seitsemän tähden liike;1;5;1
Piraattipuolue;-;-;-
Piraattipuolue;-;-;-
Vihreät;5;1;5
Vihreät;5;4;4
SDP;5;4;4
Piraattipuolue;2;5;2
Kansalaispuolue;1;5;1
Piraattipuolue;-;-;-
RKP;4;4;2
Vihreät;4;2;4
Keskusta;4;4;1
SDP;4;4;2
Kansalaispuolue;1;5;1
Kansalaispuolue;-;-;-
Perussuomalaiset;1;5;1
Liberaalipuolue;4;2;1
Sininen tulevaisuus;4;4;1
Kansalaispuolue;1;5;1
Kansalaispuolue;1;5;1
Kristillisdemokraatit;2;5;2
Sininen tulevaisuus;-;-;-
Sininen tulevaisuus;1;5;1
Sininen tulevaisuus;1;5;2
Sininen tulevaisuus;-;-;-
Seitsemän tähden liike;2;5;2
Seitsemän tähden liike;-;-;-
Perussuomalaiset;1;5;1
Suomen Kommunistinen Puolue;4;4;5
RKP;2;5;1
RKP;4;2;2
Keskusta;4;5;1
SDP;4;2;2
RKP;4;2;1
Kokoomus;2;5;2
Vasemmistoliitto;5;2;5
Feministinen puolue;5;1;5
Kansalaispuolue;2;5;2
Kansalaispuolue;1;5;1
Vasemmistoliitto;5;2;5
Vasemmistoliitto;2;2;2
Keskusta;4;5;1
Vasemmistoliitto;4;5;2
Kansalaispuolue;2;5;1
Vihreät;5;2;1
Sininen tulevaisuus;2;5;1
Vihreät;4;2;4
Kokoomus;4;5;1
Kokoomus;4;2;1
SDP;2;5;1
Vasemmistoliitto;4;4;2
Vihreät;5;1;5
Seitsemän tähden liike;4;5;1
Keskusta;2;5;1
Kristillisdemokraatit;2;5;1
Sininen tulevaisuus;4;5;1
RKP;4;5;2
Kokoomus;1;5;1
Kristillisdemokraatit;4;5;1
RKP;5;4;1
RKP;4;4;1
Keskusta;4;5;1
Vihreät;5;4;5
Keskusta;2;5;1
SDP;4;4;2
Vasemmistoliitto;5;1;2
Vihreät;5;2;4
Keskusta;4;4;4
Piraattipuolue;5;1;4
Kokoomus;4;4;2
Kokoomus;4;2;4
Kokoomus;4;5;1
Kokoomus;4;5;2
SDP;4;2;4
SDP;4;4;2
SDP;5;1;4
SDP;5;1;4
SDP;4;4;2
Vasemmistoliitto;5;1;5
Piraattipuolue;4;4;4
Piraattipuolue;4;4;4
SDP;5;5;4
Vasemmistoliitto;-;-;-
Seitsemän tähden liike;4;2;2
SDP;1;5;1
SDP;4;5;1
SDP;4;2;2
Vihreät;5;2;4
Kansalaispuolue;1;5;1
SDP;4;4;4
Vihreät;5;1;2
SDP;2;5;1
Perussuomalaiset;1;5;1
Perussuomalaiset;1;5;2
Perussuomalaiset;1;5;1
Perussuomalaiset;1;5;1
Perussuomalaiset;1;5;4
Vasemmistoliitto;5;4;1
Piraattipuolue;4;4;4
Seitsemän tähden liike;1;5;1
Seitsemän tähden liike;-;-;-
Seitsemän tähden liike;1;5;1
Seitsemän tähden liike;2;5;1
Kokoomus;4;4;2
Kokoomus;2;5;1
Kokoomus;4;4;2
Kokoomus;4;4;2
Perussuomalaiset;2;5;2
Perussuomalaiset;1;5;1
Vasemmistoliitto;4;2;4
Vihreät;5;1;5
Kristillisdemokraatit;4;4;2
Suomen Kommunistinen Puolue;2;;1
Suomen Kansa Ensin;1;5;1
Kokoomus;4;5;2
Keskusta;4;5;2
Keskusta;4;5;1
Keskusta;4;4;2
Keskusta;2;5;1
Keskusta;4;4;1
Keskusta;2;5;1
Sininen tulevaisuus;4;5;1
Perussuomalaiset;1;5;1
Liike Nyt;4;4;4
Vasemmistoliitto;-;-;-
Perussuomalaiset;1;5;1
Kristillisdemokraatit;5;4;5
Kristillisdemokraatit;1;5;1
Kristillisdemokraatit;4;4;1
Kristillisdemokraatit;-;-;-
Kristillisdemokraatit;-;-;-
Kristillisdemokraatit;5;2;2
Keskusta;4;5;1
Keskusta;4;5;2
Keskusta;4;4;4
Keskusta;4;4;2
Suomen Kommunistinen Puolue;4;4;4
Liike Nyt;-;-;-
Kristillisdemokraatit;4;5;4
Vasemmistoliitto;5;1;2
Liike Nyt;4;5;2
Vasemmistoliitto;5;1;4
Vihreät;5;1;5
Suomen Kommunistinen Puolue;4;4;4
Suomen Kommunistinen Puolue;-;-;-
Vasemmistoliitto;5;1;5
Vihreät;5;1;5
Kommunistinen Työväenpuolue;-;-;-
Keskusta;4;5;2
Vasemmistoliitto;4;4;2
Vihreät;5;2;4
Seitsemän tähden liike;2;5;1
Suomen Kommunistinen Puolue;2;5;1
SDP;5;2;4
Vasemmistoliitto;4;4;2
Vihreät;5;2;4
Keskusta;2;5;2
Liike Nyt;2;5;1
Vasemmistoliitto;5;1;5
Piraattipuolue;5;1;4
Vihreät;5;2;5
Suomen Kommunistinen Puolue;5;1;5
Perussuomalaiset;2;5;1
Vihreät;5;4;4
Piraattipuolue;4;4;4
Suomen Kommunistinen Puolue;5;1;5
SDP;;4;2
Liike Nyt;4;4;2
Seitsemän tähden liike;4;4;1
Suomen Kommunistinen Puolue;5;4;5
Kokoomus;4;2;2
Vihreät;4;4;4
Sininen tulevaisuus;2;4;2
Sininen tulevaisuus;4;5;1
Sininen tulevaisuus;2;5;1
Sininen tulevaisuus;4;5;1
Sininen tulevaisuus;4;5;1
Sininen tulevaisuus;2;5;2
Seitsemän tähden liike;1;5;1
Kristillisdemokraatit;-;-;-
Kristillisdemokraatit;4;4;4
Kokoomus;4;4;1
Kristillisdemokraatit;4;2;4
Kristillisdemokraatit;2;5;2
Suomen Kommunistinen Puolue;5;4;4
Piraattipuolue;4;4;4
Kristillisdemokraatit;4;5;1
Perussuomalaiset;1;5;1
Sininen tulevaisuus;2;4;2
Kokoomus;4;5;1
Perussuomalaiset;1;5;1
Kristillisdemokraatit;4;4;4
Sininen tulevaisuus;1;5;1
Eläinoikeuspuolue;4;4;5
Vihreät;5;1;5
Kansalaispuolue;1;5;1
Kansalaispuolue;-;-;-
Perussuomalaiset;2;5;2
Vihreät;4;2;4
Kansalaispuolue;2;4;2
Kansalaispuolue;1;5;1
Sininen tulevaisuus;4;5;1
Seitsemän tähden liike;1;5;1
Vasemmistoliitto;5;1;4
Feministinen puolue;5;2;5
Kokoomus;4;4;2
Liike Nyt;4;4;2
Vasemmistoliitto;5;2;4
Piraattipuolue;4;4;4
Sitoutumaton;4;5;1
Suomen Kommunistinen Puolue;5;4;4
Vihreät;5;1;5
SDP;4;4;1
Keskusta;2;5;2
Kokoomus;2;4;1
Perussuomalaiset;4;5;1
Piraattipuolue;2;5;2
Keskusta;1;5;1
Vihreät;-;-;-
Piraattipuolue;4;2;5
Piraattipuolue;4;4;4
Vihreät;5;1;5
Liike Nyt;-;-;-
Vihreät;5;1;5
Vihreät;5;1;5
Liike Nyt;4;5;1
Vihreät;5;1;4
SDP;2;4;2
SDP;-;-;-
SDP;4;2;1
Sitoutumaton;1;5;1
SDP;4;2;2
SDP;2;4;1
Perussuomalaiset;1;5;1
Kokoomus;4;4;4
Kokoomus;4;5;2
Kokoomus;4;5;2
Kokoomus;-;-;-
SDP;5;4;1
Vihreät;5;2;5
Feministinen puolue;5;2;5
Vasemmistoliitto;5;2;2
Vasemmistoliitto;5;2;4
Vihreät;5;2;5
Vasemmistoliitto;4;4;2
SDP;4;4;2
SDP;5;1;1
SDP;2;5;4
SDP;5;2;4
SDP;5;1;4
SDP;2;5;1
Perussuomalaiset;2;4;2
Perussuomalaiset;2;4;2
Perussuomalaiset;2;4;1
Perussuomalaiset;2;5;1
Perussuomalaiset;1;5;1
Perussuomalaiset;1;5;1
Perussuomalaiset;1;4;1
Perussuomalaiset;1;5;1
Perussuomalaiset;1;5;1
Kokoomus;4;5;1
Perussuomalaiset;1;5;1
Perussuomalaiset;1;1;1
Perussuomalaiset;2;4;2
Perussuomalaiset;2;5;1
Piraattipuolue;4;5;2
Vasemmistoliitto;4;5;1
Vasemmistoliitto;4;2;4
Vasemmistoliitto;4;5;2
Vasemmistoliitto;2;4;2
Kristillisdemokraatit;4;5;4
Kristillisdemokraatit;1;5;2
Vasemmistoliitto;5;4;4
Vasemmistoliitto;4;2;4
Kristillisdemokraatit;4;5;1
Vasemmistoliitto;5;2;4
Vasemmistoliitto;4;4;4
Vasemmistoliitto;5;4;4
Vasemmistoliitto;4;5;5
Keskusta;4;4;2
Keskusta;2;5;1
Keskusta;4;5;1
Kokoomus;2;5;1
Kokoomus;4;5;1
Kokoomus;2;5;1
SDP;4;4;2
Kokoomus;4;4;2
Kokoomus;2;5;2
Itsenäisyyspuolue;4;;2
Itsenäisyyspuolue;2;5;2
Kristillisdemokraatit;5;4;4
Kristillisdemokraatit;2;5;1
Kristillisdemokraatit;4;5;1
Kristillisdemokraatit;4;4;1
Kristillisdemokraatit;5;4;5
Kristillisdemokraatit;5;4;2
Kristillisdemokraatit;2;4;2
Kristillisdemokraatit;2;5;4
Kristillisdemokraatit;4;2;4
Seitsemän tähden liike;1;5;1
Seitsemän tähden liike;2;5;1
Seitsemän tähden liike;1;5;1
Seitsemän tähden liike;-;-;-
Vasemmistoliitto;5;4;4
Seitsemän tähden liike;1;5;1
Seitsemän tähden liike;2;5;5
Seitsemän tähden liike;1;5;1
Liike Nyt;4;5;1
Liike Nyt;-;-;-
Liike Nyt;1;5;1
Kansalaispuolue;4;4;1
RKP;4;5;2
Keskusta;4;4;2
Keskusta;5;2;4
Keskusta;4;5;1
Keskusta;2;5;2
Keskusta;4;5;2
Keskusta;2;5;1
Vihreät;5;2;4
Vihreät;4;5;2
Vihreät;5;2;5
Vihreät;5;2;5
Vihreät;5;4;4
Vihreät;5;1;4
Perussuomalaiset;1;4;1
Perussuomalaiset;1;5;1
Perussuomalaiset;1;5;1
Vasemmistoliitto;2;5;1
Keskusta;4;5;1
Seitsemän tähden liike;1;5;1
Piraattipuolue;5;4;4
Liberaalipuolue;5;2;4
Liike Nyt;-;-;-
Liberaalipuolue;5;5;2
Kokoomus;4;5;2
Vasemmistoliitto;1;5;1
Kokoomus;1;5;1
Sininen tulevaisuus;-;-;-
Sininen tulevaisuus;2;5;1
Sininen tulevaisuus;2;5;2
Sininen tulevaisuus;2;5;1
Sininen tulevaisuus;1;5;1
Kokoomus;4;4;2
SDP;4;4;2
Seitsemän tähden liike;4;5;1
Suomen Kansa Ensin;2;5;2
SDP;5;1;2
Kristillisdemokraatit;2;5;1
Seitsemän tähden liike;1;5;1
Kansalaispuolue;2;4;1
Suomen Kommunistinen Puolue;-;-;-
Liike Nyt;2;4;2
Vihreät;5;2;5
Kommunistinen Työväenpuolue;4;4;2
Perussuomalaiset;1;5;1
Keskusta;4;4;2
SDP;2;5;1
Keskusta;4;4;1
Kokoomus;4;4;4
Kokoomus;2;5;2
Kristillisdemokraatit;5;4;2
Kristillisdemokraatit;2;5;2
Seitsemän tähden liike;2;5;1
Sininen tulevaisuus;2;5;1
Sininen tulevaisuus;4;5;1
Suomen Kommunistinen Puolue;4;5;2
Sininen tulevaisuus;-;-;-
Kansalaispuolue;1;5;1
Kansalaispuolue;1;4;2
Vasemmistoliitto;5;2;4
Vihreät;4;4;5
Kansalaispuolue;1;5;1
Seitsemän tähden liike;1;5;1
Kansalaispuolue;1;5;1
Kokoomus;4;5;2
Kansalaispuolue;2;5;1
Seitsemän tähden liike;2;4;1
Keskusta;4;5;2
Keskusta;4;5;2
Seitsemän tähden liike;1;5;2
Kristillisdemokraatit;2;5;4
Vihreät;5;2;5
Suomen Kommunistinen Puolue;5;5;4
Vihreät;5;2;4
Vihreät;5;4;2
Sitoutumaton;1;5;1
Suomen Kansa Ensin;1;5;1
SDP;5;1;2
Piraattipuolue;5;5;2
Vasemmistoliitto;5;4;2
Feministinen puolue;5;2;5
SDP;5;4;5
Keskusta;4;5;2
Keskusta;4;5;1
Kokoomus;5;5;1
Kristillisdemokraatit;4;4;2
Kristillisdemokraatit;2;5;2
Keskusta;5;4;2
Sitoutumaton;1;5;1
Itsenäisyyspuolue;-;-;-
Keskusta;1;5;1
Keskusta;4;5;1
SDP;4;4;4
Seitsemän tähden liike;1;5;1
Vihreät;5;2;5
Piraattipuolue;1;5;1
Piraattipuolue;-;-;-
Seitsemän tähden liike;-;-;-
Vihreät;-;-;-
Keskusta;1;5;1
SDP;4;4;2
SDP;4;5;1
SDP;4;4;5
Vasemmistoliitto;5;2;5
Vasemmistoliitto;4;5;1
Vasemmistoliitto;4;4;2
Seitsemän tähden liike;1;4;1
SDP;2;4;2
Keskusta;4;4;2
SDP;2;4;2
SDP;4;5;2
SDP;5;2;2
SDP;4;4;4
SDP;4;2;4
SDP;-;-;-
Keskusta;4;5;1
Seitsemän tähden liike;1;2;1
Seitsemän tähden liike;4;5;2
Vihreät;2;4;4
Vihreät;5;4;4
Vihreät;4;4;5
Kokoomus;2;4;2
RKP;5;4;2
Perussuomalaiset;1;5;1
Liike Nyt;2;5;4
Kokoomus;4;4;4
Kokoomus;2;5;1
Kokoomus;1;5;2
Kokoomus;1;5;1
Vasemmistoliitto;5;1;5
Vasemmistoliitto;1;5;1
Vasemmistoliitto;5;2;5
Vasemmistoliitto;5;5;1
Vasemmistoliitto;5;2;5
Vasemmistoliitto;4;4;2
Vasemmistoliitto;2;5;2
Vasemmistoliitto;5;5;2
Vasemmistoliitto;5;2;4
Vasemmistoliitto;-;-;-
Vihreät;5;4;5
Vihreät;5;2;4
Vihreät;5;1;4
Perussuomalaiset;1;5;1
Perussuomalaiset;1;5;1
Perussuomalaiset;2;4;2
Perussuomalaiset;-;-;-
Perussuomalaiset;1;5;1
Perussuomalaiset;-;-;-
Perussuomalaiset;2;5;1
Perussuomalaiset;2;5;1
SDP;4;5;1
Kristillisdemokraatit;2;5;1
Kokoomus;2;5;1
Seitsemän tähden liike;-;-;-
Keskusta;2;5;1
Keskusta;4;5;1
Keskusta;4;5;1
Keskusta;2;5;1
Vihreät;5;1;5
Feministinen puolue;5;1;5
Liike Nyt;2;5;2
Keskusta;5;5;1
Vasemmistoliitto;2;2;1
Kommunistinen Työväenpuolue;2;4;2
Suomen Kommunistinen Puolue;-;-;-
Suomen Kommunistinen Puolue;-;-;-
Suomen Kommunistinen Puolue;5;2;4
Suomen Kommunistinen Puolue;5;1;5
Suomen Kommunistinen Puolue;-;-;-
Liike Nyt;4;5;4
Keskusta;-;-;-
Keskusta;5;5;4
Seitsemän tähden liike;-;-;-
Seitsemän tähden liike;2;5;2
Keskusta;4;5;1
Feministinen puolue;5;2;5
Perussuomalaiset;1;5;1
Vihreät;5;2;5
Kokoomus;2;4;2
Perussuomalaiset;1;5;1
Keskusta;4;5;1
Kokoomus;4;4;1
Perussuomalaiset;1;5;1
Piraattipuolue;2;4;1
Sininen tulevaisuus;-;-;-
Sininen tulevaisuus;-;-;-
Sininen tulevaisuus;1;5;1
Sininen tulevaisuus;4;5;1
Sininen tulevaisuus;2;5;1
Seitsemän tähden liike;4;5;1
Seitsemän tähden liike;1;5;1
Seitsemän tähden liike;-;-;-
Vihreät;5;2;4
Suomen Kommunistinen Puolue;5;4;1
Sininen tulevaisuus;1;5;1
SDP;4;2;4
Seitsemän tähden liike;1;4;1
Seitsemän tähden liike;-;-;-
Perussuomalaiset;1;5;1
Vihreät;5;2;2
Kristillisdemokraatit;5;2;5
SDP;4;4;2
Vihreät;5;1;5
Kokoomus;2;5;2
Vihreät;4;4;2
Kokoomus;4;5;1
Perussuomalaiset;1;5;1
Liike Nyt;5;4;4
Kokoomus;2;5;1
Liike Nyt;2;5;1
